subject_id	subject_label	subject_type	subject_category	predicate_id	object_id	object_label	object_type	object_category	Comment	author_id	mapping_provider	mapping_date
xmp:CreateDate	Create Date	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	xmp:CreateDate	Create Date	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
xmp:CreateDate	Create Date	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:created	Created	rdf property	http://rs.gbif.org/terms/1.0/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:timeOfDay	Time Of Day	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:timeOfDay	Time Of Day	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:subjectOrientation	Subject Orientation	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:subjectOrientation	Subject Orientation	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:subjectOrientationLiteral	Subject Orientation Literal	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:subjectOrientationLiteral	Subject Orientation Literal	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:subjectPart	Subject Part	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:subjectPart	Subject Part	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:subjectPartLiteral	Subject Part Literal	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:subjectPartLiteral	Subject Part Literal	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:captureDevice	Capture Device	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:captureDevice	Capture Device	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:digitizationDate	Digitization Date	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:digitizationDate	Digitization Date	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:frameRate	Frame Rate	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:frameRate	Frame Rate	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:resourceCreationTechnique	Resource Creation Technique	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:resourceCreationTechnique	Resource Creation Technique	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
